timestamp,sensor_id,sensor_type,location,value,unit,battery_level,signal_strength,device_status,alert_triggered,maintenance_due
2025-08-27T01:19:05.887690Z,SENSOR_5713,humidity,Warehouse_B,78.32,%,93.9,-67,offline,False,False
2025-07-15T07:25:36.887690Z,SENSOR_7536,motion,Factory_Floor_2,1.0,detected,70.9,-87,offline,False,False
2025-08-28T00:25:33.887690Z,SENSOR_3254,temperature,Data_Center,33.26,°C,62.0,-42,maintenance,False,False
2025-08-02T08:15:03.887690Z,SENSOR_5698,humidity,Data_Center,87.46,%,61.9,-75,offline,False,False
2025-08-24T07:08:53.887690Z,SENSOR_7744,temperature,Warehouse_A,19.07,°C,76.4,-65,offline,False,False
2025-08-10T08:21:01.887690Z,SENSOR_7018,light,Data_Center,469.42,lux,71.3,-81,maintenance,False,False
2025-08-27T02:15:26.887690Z,SENSOR_2143,light,Office_Building,123.0,lux,51.3,-74,online,False,False
2025-06-26T13:38:50.887690Z,SENSOR_9573,motion,Office_Building,1.0,detected,67.4,-50,maintenance,False,False
2025-09-17T16:46:13.887690Z,SENSOR_6230,pressure,Warehouse_A,1013.76,hPa,85.3,-70,offline,False,False
2025-08-31T15:29:37.887690Z,SENSOR_6233,motion,Factory_Floor_2,0.0,detected,56.2,-46,maintenance,False,False
2025-09-17T00:54:44.887690Z,SENSOR_7082,air_quality,Factory_Floor_2,248.34,AQI,90.1,-50,offline,False,False
2025-09-24T01:45:43.887690Z,SENSOR_4558,pressure,Factory_Floor_2,1012.15,hPa,32.4,-42,offline,True,False
2025-08-26T05:34:21.887690Z,SENSOR_5468,pressure,Warehouse_A,1001.03,hPa,94.2,-70,maintenance,False,False
2025-07-12T04:06:39.887690Z,SENSOR_1767,light,Data_Center,461.4,lux,15.6,-87,maintenance,False,False
2025-09-02T15:00:55.887690Z,SENSOR_4042,pressure,Factory_Floor_1,993.6,hPa,99.6,-38,maintenance,False,False
2025-09-08T03:08:28.887690Z,SENSOR_8428,humidity,Factory_Floor_1,38.77,%,88.9,-83,offline,False,False
2025-09-06T05:20:11.887690Z,SENSOR_3187,temperature,Factory_Floor_2,29.91,°C,50.7,-52,online,False,False
2025-08-01T05:54:38.887690Z,SENSOR_5602,humidity,Factory_Floor_1,68.63,%,35.6,-45,offline,False,False
2025-07-16T12:50:50.887690Z,SENSOR_6360,light,Factory_Floor_2,952.38,lux,25.8,-77,online,False,False
2025-07-19T08:31:40.887690Z,SENSOR_5581,motion,Warehouse_A,1.0,detected,32.7,-66,online,False,False
2025-07-05T14:55:38.887690Z,SENSOR_2378,temperature,Warehouse_A,21.98,°C,88.8,-84,offline,False,False
2025-09-01T09:13:53.887690Z,SENSOR_5694,air_quality,Data_Center,175.36,AQI,18.2,-81,online,False,False
2025-08-01T08:55:03.887690Z,SENSOR_8680,air_quality,Warehouse_B,262.23,AQI,43.2,-71,online,False,False
2025-09-14T08:16:55.887690Z,SENSOR_4290,temperature,Office_Building,26.41,°C,10.4,-35,maintenance,False,False
2025-08-28T13:18:20.887690Z,SENSOR_8442,temperature,Data_Center,19.65,°C,60.8,-52,online,False,True
2025-08-03T21:41:10.887690Z,SENSOR_9383,pressure,Data_Center,999.63,hPa,71.1,-81,offline,True,False
2025-07-17T05:58:38.887690Z,SENSOR_6619,pressure,Warehouse_B,1017.84,hPa,60.9,-53,offline,False,False
2025-09-17T19:36:49.887690Z,SENSOR_9219,pressure,Warehouse_B,993.67,hPa,67.3,-86,online,False,False
2025-08-21T19:30:35.887690Z,SENSOR_8931,pressure,Data_Center,1028.93,hPa,88.7,-84,online,False,False
2025-06-29T12:35:49.887690Z,SENSOR_8461,air_quality,Warehouse_B,258.95,AQI,76.3,-35,online,False,False
2025-07-14T04:26:16.887690Z,SENSOR_5618,light,Warehouse_B,12.43,lux,39.6,-83,maintenance,False,False
2025-08-01T00:32:39.887690Z,SENSOR_3145,temperature,Office_Building,32.82,°C,67.5,-38,online,False,False
2025-07-12T14:34:49.887690Z,SENSOR_9431,temperature,Office_Building,25.85,°C,65.3,-38,maintenance,False,False
2025-08-12T21:40:48.887690Z,SENSOR_5512,temperature,Factory_Floor_2,32.14,°C,51.1,-78,offline,False,False
2025-07-28T14:34:21.887690Z,SENSOR_8809,temperature,Office_Building,33.93,°C,98.0,-54,online,False,False
2025-08-05T22:42:54.887690Z,SENSOR_3944,temperature,Factory_Floor_1,24.65,°C,84.4,-34,online,False,False
2025-07-01T06:45:12.887690Z,SENSOR_5220,pressure,Factory_Floor_1,1005.05,hPa,51.1,-86,online,True,False
2025-09-12T01:55:37.887690Z,SENSOR_3929,humidity,Data_Center,78.66,%,35.9,-56,online,False,False
2025-07-01T18:43:35.887690Z,SENSOR_1616,motion,Factory_Floor_1,0.0,detected,58.9,-59,maintenance,False,False
2025-07-10T09:55:14.887690Z,SENSOR_1783,pressure,Factory_Floor_1,1010.26,hPa,10.2,-76,online,False,False
2025-06-28T20:21:21.887690Z,SENSOR_4114,pressure,Factory_Floor_2,998.3,hPa,89.8,-68,online,False,False
2025-09-16T20:20:21.887690Z,SENSOR_7143,motion,Warehouse_B,0.0,detected,57.0,-83,online,False,False
2025-08-03T07:09:58.887690Z,SENSOR_2393,motion,Data_Center,0.0,detected,36.5,-36,online,False,False
2025-08-09T08:43:01.887690Z,SENSOR_9142,temperature,Factory_Floor_1,19.03,°C,13.1,-70,offline,False,False
2025-09-15T12:12:49.887690Z,SENSOR_7797,humidity,Factory_Floor_2,44.54,%,40.9,-32,online,False,False
2025-09-05T17:20:22.887690Z,SENSOR_2697,humidity,Office_Building,48.02,%,26.1,-64,offline,False,False
2025-09-08T17:00:57.887690Z,SENSOR_2060,air_quality,Factory_Floor_1,70.9,AQI,39.0,-31,online,False,False
2025-07-09T03:57:28.887690Z,SENSOR_8680,air_quality,Office_Building,235.99,AQI,19.5,-80,online,False,False
2025-08-25T13:43:57.887690Z,SENSOR_3282,motion,Warehouse_A,0.0,detected,68.7,-45,offline,False,False
2025-09-18T08:06:31.887690Z,SENSOR_1341,pressure,Factory_Floor_2,994.93,hPa,13.3,-88,online,False,False
2025-08-19T17:58:45.887690Z,SENSOR_8085,humidity,Factory_Floor_2,46.11,%,40.4,-52,offline,False,False
2025-09-11T00:49:09.887690Z,SENSOR_9191,pressure,Warehouse_B,1008.37,hPa,25.5,-30,offline,False,False
2025-08-09T01:30:46.887690Z,SENSOR_1881,air_quality,Factory_Floor_1,195.03,AQI,48.1,-65,maintenance,False,False
2025-08-13T21:07:45.887690Z,SENSOR_7934,air_quality,Office_Building,101.69,AQI,24.7,-66,maintenance,False,False
2025-08-11T11:32:48.887690Z,SENSOR_1985,motion,Factory_Floor_2,1.0,detected,84.7,-72,online,False,False
2025-07-24T16:02:31.887690Z,SENSOR_3509,pressure,Warehouse_A,1001.5,hPa,83.7,-44,online,False,False
2025-06-26T16:19:03.887690Z,SENSOR_5732,motion,Factory_Floor_1,1.0,detected,24.7,-56,online,False,False
2025-09-10T14:47:54.887690Z,SENSOR_2264,air_quality,Warehouse_A,143.08,AQI,78.1,-89,maintenance,False,False
2025-07-26T01:25:23.887690Z,SENSOR_1268,temperature,Factory_Floor_1,25.97,°C,34.6,-63,online,False,False
2025-09-01T20:22:33.887690Z,SENSOR_3095,motion,Factory_Floor_1,1.0,detected,78.7,-77,offline,False,False
2025-09-23T20:40:45.887690Z,SENSOR_2443,temperature,Warehouse_A,34.41,°C,62.8,-33,online,False,False
2025-08-06T16:20:35.887690Z,SENSOR_9022,light,Office_Building,928.6,lux,50.9,-38,maintenance,False,False
2025-08-28T15:14:40.887690Z,SENSOR_7500,pressure,Factory_Floor_1,1012.55,hPa,36.5,-60,maintenance,False,False
2025-09-11T05:15:51.887690Z,SENSOR_8113,pressure,Factory_Floor_1,1011.66,hPa,13.0,-49,maintenance,False,False
2025-09-16T08:52:49.887690Z,SENSOR_2091,light,Data_Center,702.66,lux,67.1,-67,maintenance,False,False
2025-07-23T19:41:11.887690Z,SENSOR_9611,light,Data_Center,364.68,lux,72.7,-56,online,False,False
2025-07-20T22:08:54.887690Z,SENSOR_9375,light,Data_Center,376.27,lux,47.8,-50,offline,False,False
2025-09-15T02:13:12.887690Z,SENSOR_7723,light,Factory_Floor_1,205.54,lux,17.9,-63,maintenance,False,False
2025-08-25T21:28:47.887690Z,SENSOR_3769,temperature,Factory_Floor_1,34.73,°C,62.5,-51,online,False,False
2025-07-12T21:24:05.887690Z,SENSOR_2368,light,Office_Building,602.75,lux,37.7,-48,maintenance,False,False
2025-08-04T10:37:33.887690Z,SENSOR_7437,light,Factory_Floor_1,830.57,lux,41.5,-60,online,False,False
2025-09-12T21:07:41.887690Z,SENSOR_3007,motion,Factory_Floor_1,0.0,detected,10.9,-51,offline,False,False
2025-08-28T08:56:25.887690Z,SENSOR_1374,pressure,Data_Center,1029.48,hPa,74.3,-61,offline,False,False
2025-07-28T22:32:24.887690Z,SENSOR_3033,motion,Office_Building,1.0,detected,70.0,-49,maintenance,False,False
2025-08-27T20:26:28.887690Z,SENSOR_5894,pressure,Office_Building,1009.79,hPa,99.5,-70,online,False,False
2025-08-11T03:04:15.887690Z,SENSOR_9418,pressure,Factory_Floor_1,1004.38,hPa,51.4,-35,maintenance,True,False
2025-08-20T20:49:39.887690Z,SENSOR_9557,humidity,Office_Building,68.12,%,79.9,-78,offline,False,False
2025-07-14T03:27:53.887690Z,SENSOR_1537,air_quality,Warehouse_B,246.84,AQI,33.0,-64,offline,False,False
2025-09-19T13:38:14.887690Z,SENSOR_5716,pressure,Data_Center,1024.86,hPa,63.3,-84,online,False,False
2025-08-29T13:25:51.887690Z,SENSOR_2990,motion,Warehouse_B,0.0,detected,34.5,-56,maintenance,False,False
2025-08-14T02:53:04.887690Z,SENSOR_5275,motion,Warehouse_A,0.0,detected,57.3,-62,offline,False,False
2025-08-30T01:46:09.887690Z,SENSOR_8041,humidity,Office_Building,73.28,%,61.3,-75,offline,False,False
2025-07-04T08:29:53.887690Z,SENSOR_7160,air_quality,Factory_Floor_1,222.49,AQI,49.2,-64,maintenance,False,False
2025-07-04T03:40:50.887690Z,SENSOR_8290,temperature,Data_Center,21.83,°C,53.5,-44,offline,False,False
2025-07-01T09:35:16.887690Z,SENSOR_5422,temperature,Factory_Floor_1,31.14,°C,20.7,-77,online,False,False
2025-08-20T13:34:24.887690Z,SENSOR_6883,air_quality,Factory_Floor_1,108.79,AQI,85.0,-38,maintenance,False,False
2025-07-30T00:15:12.887690Z,SENSOR_8863,temperature,Office_Building,34.75,°C,60.2,-90,online,False,True
2025-07-24T12:06:42.887690Z,SENSOR_1831,light,Data_Center,385.06,lux,48.3,-66,online,False,False
2025-08-30T10:51:10.887690Z,SENSOR_9326,light,Data_Center,197.53,lux,11.5,-84,maintenance,False,False
2025-07-03T08:16:04.887690Z,SENSOR_2960,light,Data_Center,777.4,lux,23.1,-44,offline,False,True
2025-09-21T08:39:12.887690Z,SENSOR_6879,light,Warehouse_A,374.98,lux,92.1,-89,maintenance,False,False
2025-07-17T02:39:35.887690Z,SENSOR_9045,light,Factory_Floor_1,330.78,lux,74.1,-72,offline,False,False
2025-07-03T03:21:33.887690Z,SENSOR_4718,light,Office_Building,586.92,lux,56.6,-89,offline,False,False
2025-08-11T11:35:18.887690Z,SENSOR_5422,air_quality,Factory_Floor_2,64.23,AQI,39.4,-67,maintenance,False,False
2025-09-22T16:07:34.887690Z,SENSOR_5692,humidity,Factory_Floor_2,39.25,%,10.3,-33,maintenance,False,False
2025-07-27T19:17:00.887690Z,SENSOR_3261,pressure,Warehouse_B,1001.4,hPa,22.6,-66,maintenance,False,False
2025-07-13T00:02:55.887690Z,SENSOR_8448,air_quality,Data_Center,61.49,AQI,30.2,-78,online,False,False
2025-09-14T20:39:41.887690Z,SENSOR_6867,light,Office_Building,23.27,lux,43.5,-80,maintenance,False,False
2025-08-11T00:23:18.887690Z,SENSOR_9015,light,Data_Center,432.83,lux,37.2,-72,online,False,False
2025-09-15T23:20:40.887690Z,SENSOR_6259,humidity,Warehouse_B,30.21,%,26.2,-52,online,False,False
2025-09-12T22:51:33.887690Z,SENSOR_8455,pressure,Factory_Floor_2,1025.93,hPa,65.4,-76,online,True,False
2025-08-08T00:57:47.887690Z,SENSOR_2355,humidity,Factory_Floor_1,89.58,%,28.9,-69,online,False,False
2025-08-02T01:59:56.887690Z,SENSOR_4219,motion,Office_Building,0.0,detected,96.1,-45,online,False,False
2025-07-18T22:47:14.887690Z,SENSOR_6945,motion,Factory_Floor_1,1.0,detected,45.0,-37,online,False,False
2025-09-18T21:36:07.887690Z,SENSOR_5234,light,Office_Building,907.92,lux,98.2,-41,offline,False,False
2025-07-01T20:16:29.887690Z,SENSOR_7043,motion,Data_Center,1.0,detected,15.7,-38,maintenance,False,False
2025-06-28T06:30:30.887690Z,SENSOR_2743,light,Factory_Floor_1,280.44,lux,31.3,-74,maintenance,False,False
2025-09-18T18:03:33.887690Z,SENSOR_6654,air_quality,Factory_Floor_1,276.6,AQI,55.9,-84,online,False,False
2025-08-30T15:51:43.887690Z,SENSOR_2413,air_quality,Factory_Floor_1,236.68,AQI,84.6,-59,maintenance,False,False
2025-08-05T14:43:19.887690Z,SENSOR_9882,pressure,Warehouse_A,997.45,hPa,11.2,-60,offline,False,False
2025-08-04T04:12:48.887690Z,SENSOR_6775,temperature,Factory_Floor_1,24.15,°C,78.4,-60,online,False,False
2025-07-10T20:36:30.887690Z,SENSOR_7633,temperature,Warehouse_B,31.36,°C,15.4,-40,offline,False,False
2025-07-29T03:10:24.887690Z,SENSOR_9656,pressure,Factory_Floor_1,991.51,hPa,94.2,-70,offline,False,False
2025-09-17T03:09:17.887690Z,SENSOR_7597,temperature,Warehouse_A,28.55,°C,92.2,-89,maintenance,False,False
2025-08-06T11:08:12.887690Z,SENSOR_8444,temperature,Factory_Floor_1,24.05,°C,51.3,-52,offline,False,True
2025-08-06T06:24:20.887690Z,SENSOR_3871,humidity,Warehouse_B,89.02,%,54.7,-41,offline,False,False
2025-09-10T18:13:20.887690Z,SENSOR_1520,air_quality,Warehouse_B,173.74,AQI,79.8,-90,maintenance,False,False
2025-08-24T20:31:03.887690Z,SENSOR_1207,motion,Warehouse_B,1.0,detected,38.9,-34,online,False,False
2025-09-19T17:28:29.887690Z,SENSOR_6633,air_quality,Factory_Floor_2,288.97,AQI,12.6,-39,offline,False,False
2025-09-19T22:51:01.887690Z,SENSOR_1465,motion,Office_Building,1.0,detected,98.4,-60,maintenance,False,False
2025-09-23T14:28:00.887690Z,SENSOR_8959,motion,Warehouse_A,0.0,detected,73.7,-63,offline,False,False
2025-08-25T21:52:39.887690Z,SENSOR_3021,motion,Factory_Floor_1,1.0,detected,38.0,-69,maintenance,False,False
2025-08-30T23:04:53.887690Z,SENSOR_3930,pressure,Data_Center,998.36,hPa,14.5,-71,offline,False,False
2025-07-28T17:08:01.887690Z,SENSOR_6379,light,Data_Center,921.44,lux,98.1,-62,offline,False,False
2025-07-26T03:16:41.887690Z,SENSOR_2503,motion,Factory_Floor_2,1.0,detected,25.1,-63,online,False,False
2025-07-28T18:15:48.887690Z,SENSOR_5999,humidity,Factory_Floor_2,78.75,%,72.6,-36,offline,False,False
2025-07-27T07:08:47.887690Z,SENSOR_2025,light,Data_Center,190.71,lux,18.7,-79,online,False,False
2025-07-09T14:04:56.887690Z,SENSOR_6525,light,Warehouse_A,486.75,lux,48.5,-84,online,False,False
2025-09-23T11:51:17.887690Z,SENSOR_8903,air_quality,Warehouse_B,186.44,AQI,33.3,-76,online,False,False
2025-07-14T20:58:15.887690Z,SENSOR_1793,air_quality,Factory_Floor_1,83.63,AQI,19.6,-84,online,False,True
2025-09-10T00:07:26.887690Z,SENSOR_4831,motion,Factory_Floor_1,1.0,detected,36.3,-47,maintenance,False,False
2025-08-20T07:26:35.887690Z,SENSOR_8910,air_quality,Warehouse_A,284.98,AQI,84.2,-45,online,False,False
2025-09-24T04:02:25.887690Z,SENSOR_3114,light,Warehouse_A,56.15,lux,57.9,-65,offline,False,False
2025-08-25T02:46:27.887690Z,SENSOR_1651,motion,Data_Center,0.0,detected,81.8,-39,offline,False,False
2025-09-19T06:43:17.887690Z,SENSOR_6132,pressure,Office_Building,1004.65,hPa,83.3,-71,online,False,False
2025-07-17T21:31:37.887690Z,SENSOR_7719,temperature,Factory_Floor_2,24.57,°C,90.8,-77,online,False,False
2025-07-04T10:40:05.887690Z,SENSOR_8487,pressure,Warehouse_A,1009.28,hPa,56.3,-45,maintenance,False,True
2025-08-18T09:44:28.887690Z,SENSOR_3508,humidity,Warehouse_A,60.9,%,91.8,-77,offline,False,False
2025-09-05T17:00:21.887690Z,SENSOR_4780,light,Data_Center,941.23,lux,77.2,-81,offline,False,False
2025-09-15T06:37:45.887690Z,SENSOR_1835,temperature,Office_Building,20.93,°C,42.2,-59,offline,False,False
2025-08-20T05:17:40.887690Z,SENSOR_8498,air_quality,Factory_Floor_1,295.05,AQI,72.6,-52,maintenance,False,False
2025-09-20T02:41:21.887690Z,SENSOR_1067,pressure,Data_Center,1019.29,hPa,98.4,-49,offline,False,False
2025-07-19T13:33:05.887690Z,SENSOR_6836,humidity,Data_Center,65.91,%,43.5,-40,offline,False,False
2025-08-11T14:09:10.887690Z,SENSOR_9999,temperature,Warehouse_A,28.2,°C,30.5,-35,online,False,False
2025-08-08T20:08:47.887690Z,SENSOR_3493,humidity,Warehouse_B,85.89,%,97.0,-72,maintenance,False,False
2025-09-06T16:22:38.887690Z,SENSOR_1362,air_quality,Factory_Floor_2,172.51,AQI,68.1,-61,online,False,False
2025-06-26T19:51:06.887690Z,SENSOR_1189,humidity,Factory_Floor_1,73.61,%,29.3,-36,maintenance,False,False
2025-09-14T09:59:25.887690Z,SENSOR_3566,motion,Data_Center,1.0,detected,60.3,-59,maintenance,False,False
2025-09-01T04:51:28.887690Z,SENSOR_5560,light,Warehouse_B,565.22,lux,37.6,-76,online,False,False
2025-08-18T10:32:25.887690Z,SENSOR_9299,humidity,Factory_Floor_1,84.41,%,69.3,-55,offline,False,False
2025-08-18T22:51:27.887690Z,SENSOR_5900,pressure,Factory_Floor_2,991.12,hPa,22.9,-52,maintenance,False,False
2025-09-10T16:38:28.887690Z,SENSOR_7216,humidity,Office_Building,85.39,%,94.6,-77,online,False,False
2025-08-22T22:30:32.887690Z,SENSOR_2779,pressure,Factory_Floor_1,1017.72,hPa,71.7,-39,maintenance,False,False
2025-08-29T09:04:00.887690Z,SENSOR_5383,light,Warehouse_B,234.3,lux,13.9,-67,offline,False,False
2025-08-13T07:54:50.887690Z,SENSOR_6751,air_quality,Warehouse_B,75.38,AQI,76.9,-63,online,True,False
2025-07-18T15:45:04.887690Z,SENSOR_5795,light,Warehouse_B,919.19,lux,27.2,-35,online,False,False
2025-09-17T15:02:40.887690Z,SENSOR_7507,light,Warehouse_A,420.48,lux,65.6,-41,offline,False,False
2025-08-22T08:25:29.887690Z,SENSOR_9733,air_quality,Warehouse_A,279.7,AQI,61.3,-47,maintenance,False,False
2025-07-19T10:15:09.887690Z,SENSOR_2476,temperature,Office_Building,31.42,°C,50.9,-57,online,False,False
2025-07-25T15:24:14.887690Z,SENSOR_1451,motion,Data_Center,1.0,detected,76.2,-83,online,False,False
2025-07-29T11:38:40.887690Z,SENSOR_3403,air_quality,Factory_Floor_1,203.9,AQI,60.8,-76,online,False,False
2025-07-10T00:26:35.887690Z,SENSOR_3365,motion,Factory_Floor_2,0.0,detected,58.9,-53,maintenance,True,False
2025-09-13T07:01:40.887690Z,SENSOR_1355,motion,Factory_Floor_1,0.0,detected,10.8,-48,online,False,False
2025-09-03T18:38:53.887690Z,SENSOR_2698,pressure,Office_Building,990.86,hPa,69.5,-33,maintenance,False,False
2025-07-07T09:15:35.887690Z,SENSOR_7457,humidity,Warehouse_B,51.4,%,96.8,-73,online,False,False
2025-07-28T13:01:50.887690Z,SENSOR_1444,pressure,Warehouse_B,1000.46,hPa,21.2,-36,maintenance,False,False
2025-09-21T15:15:20.887690Z,SENSOR_8426,temperature,Data_Center,33.98,°C,83.0,-83,maintenance,False,False
2025-07-27T15:29:52.887690Z,SENSOR_7659,air_quality,Warehouse_A,150.42,AQI,75.2,-47,online,False,False
2025-07-18T02:12:38.887690Z,SENSOR_2568,air_quality,Office_Building,103.11,AQI,46.6,-65,online,False,False
2025-08-05T20:08:02.887690Z,SENSOR_4493,pressure,Warehouse_A,1009.97,hPa,67.3,-54,offline,False,False
2025-07-14T20:28:30.887690Z,SENSOR_9326,temperature,Warehouse_A,34.54,°C,13.1,-31,online,False,False
2025-08-02T12:20:11.887690Z,SENSOR_6785,temperature,Warehouse_B,30.6,°C,37.4,-52,maintenance,False,False
2025-09-09T13:40:19.887690Z,SENSOR_2138,humidity,Warehouse_B,50.9,%,68.3,-74,online,False,False
2025-08-30T03:16:15.887690Z,SENSOR_6675,pressure,Factory_Floor_1,1026.87,hPa,25.1,-59,offline,False,False
2025-06-27T09:04:47.887690Z,SENSOR_2901,light,Factory_Floor_2,350.13,lux,24.9,-54,maintenance,False,False
2025-08-07T17:14:30.887690Z,SENSOR_1417,light,Factory_Floor_1,801.42,lux,98.8,-87,maintenance,False,False
2025-09-19T06:36:20.887690Z,SENSOR_2185,pressure,Office_Building,1001.34,hPa,43.7,-68,online,True,False
2025-07-11T22:20:27.887690Z,SENSOR_4084,humidity,Data_Center,84.56,%,37.5,-42,maintenance,False,False
2025-09-22T03:24:40.887690Z,SENSOR_8876,temperature,Office_Building,29.06,°C,18.6,-42,online,False,False
2025-08-01T16:52:46.887690Z,SENSOR_6537,pressure,Office_Building,1011.42,hPa,29.5,-70,online,False,False
2025-09-04T15:35:52.887690Z,SENSOR_6868,humidity,Factory_Floor_2,31.48,%,10.8,-90,online,False,False
2025-07-12T05:13:26.887690Z,SENSOR_9651,air_quality,Warehouse_B,251.83,AQI,76.0,-45,online,False,False
2025-09-08T14:56:20.887690Z,SENSOR_1574,pressure,Factory_Floor_2,1024.47,hPa,27.9,-63,online,False,False
2025-07-17T00:57:23.887690Z,SENSOR_5532,humidity,Data_Center,66.91,%,42.9,-32,offline,True,False
2025-07-01T18:45:41.887690Z,SENSOR_2224,light,Data_Center,579.76,lux,33.4,-41,online,False,False
2025-07-29T23:23:54.887690Z,SENSOR_7424,temperature,Warehouse_B,25.24,°C,79.9,-75,online,False,False
2025-07-27T14:21:42.887690Z,SENSOR_5834,temperature,Factory_Floor_1,32.7,°C,11.2,-88,maintenance,False,False
2025-09-01T03:21:56.887690Z,SENSOR_9183,motion,Factory_Floor_1,0.0,detected,31.7,-76,online,False,False
2025-07-15T06:16:51.887690Z,SENSOR_9447,motion,Factory_Floor_2,1.0,detected,10.8,-75,offline,False,False
2025-07-11T17:55:09.887690Z,SENSOR_6954,air_quality,Warehouse_A,82.9,AQI,36.2,-49,maintenance,False,False
2025-06-28T18:04:22.887690Z,SENSOR_5764,pressure,Factory_Floor_2,1015.67,hPa,11.9,-89,maintenance,True,False
2025-09-24T03:40:04.887690Z,SENSOR_7444,pressure,Factory_Floor_2,1026.02,hPa,31.2,-33,online,False,False
2025-07-28T19:34:53.887690Z,SENSOR_6945,humidity,Warehouse_A,36.19,%,98.7,-75,offline,False,False
2025-08-26T23:42:16.887690Z,SENSOR_5067,air_quality,Warehouse_A,84.83,AQI,19.0,-67,maintenance,False,False
2025-09-19T15:04:52.887690Z,SENSOR_1980,light,Office_Building,718.3,lux,34.3,-52,online,False,False
2025-09-12T03:00:05.887690Z,SENSOR_8766,light,Warehouse_A,493.31,lux,47.7,-36,online,False,False
2025-06-26T22:33:22.887690Z,SENSOR_3688,motion,Warehouse_B,0.0,detected,50.8,-85,offline,False,False
2025-07-23T09:03:28.887690Z,SENSOR_4911,air_quality,Data_Center,51.93,AQI,72.5,-83,offline,False,False
2025-08-04T13:09:36.887690Z,SENSOR_1762,humidity,Warehouse_B,62.71,%,73.5,-85,offline,False,False
2025-07-28T23:09:53.887690Z,SENSOR_6218,temperature,Warehouse_A,21.18,°C,25.7,-85,maintenance,False,False
2025-07-08T10:37:22.887690Z,SENSOR_2872,motion,Factory_Floor_1,0.0,detected,61.2,-63,maintenance,False,False
2025-08-19T08:14:45.887690Z,SENSOR_5053,motion,Office_Building,1.0,detected,63.9,-33,maintenance,False,False
2025-07-28T15:38:42.887690Z,SENSOR_9172,temperature,Factory_Floor_2,32.56,°C,18.7,-36,online,False,False
2025-07-20T01:17:39.887690Z,SENSOR_8041,light,Data_Center,728.34,lux,70.1,-32,maintenance,False,False
